,wl,h2o_0,h2o_1,h2o_2,h2o_3,h2o_4,h2o_5,h2o_6,h2o_7,h2o_8,h2o_9,h2o_10
787,1037.0,0.9992163,0.999216,0.9992156,0.9992153,0.9992148,0.9992142,0.9992137,0.999213,0.9992124,0.9992116,0.9992107
788,1038.0,0.9991611,0.9991609,0.9991606,0.9991604,0.9991602,0.9991597,0.9991593,0.9991587,0.9991582,0.9991575,0.9991568
789,1039.0,0.9987417,0.9987379,0.9987339,0.9987298,0.9987257,0.9987215,0.9987172,0.998713,0.9987084,0.9987038,0.9986992
790,1040.0,0.9987417,0.9987379,0.9987339,0.9987298,0.9987257,0.9987215,0.9987172,0.998713,0.9987084,0.9987038,0.9986992
791,1041.0,0.9984314,0.9984311,0.9984306,0.99843,0.9984294,0.9984288,0.9984277,0.998427,0.9984261,0.9984251,0.998424
792,1042.0,0.9984314,0.9984311,0.9984306,0.99843,0.9984294,0.9984288,0.9984277,0.998427,0.9984261,0.9984251,0.998424
793,1043.0,0.9980571,0.9980571,0.9980569,0.9980567,0.9980563,0.998056,0.9980556,0.9980551,0.9980544,0.9980538,0.998053
794,1044.0,0.9975008,0.9975008,0.9975005,0.9975004,0.9975001,0.9974996,0.9974992,0.9974986,0.9974979,0.9974972,0.9974964
795,1045.0,0.9975008,0.9975008,0.9975005,0.9975004,0.9975001,0.9974996,0.9974992,0.9974986,0.9974979,0.9974972,0.9974964
796,1046.0,0.996738,0.996738,0.9967377,0.9967375,0.9967372,0.9967366,0.9967361,0.9967355,0.9967348,0.996734,0.9967332
797,1047.0,0.996738,0.996738,0.9967377,0.9967375,0.9967372,0.9967366,0.9967361,0.9967355,0.9967348,0.996734,0.9967332
798,1048.0,0.9959784,0.9959784,0.9959781,0.9959779,0.9959773,0.9959769,0.9959764,0.9959756,0.995975,0.9959741,0.9959731
799,1049.0,0.9944768,0.9944765,0.9944763,0.9944761,0.9944756,0.994475,0.9944745,0.9944738,0.994473,0.9944719,0.994471
800,1050.0,0.9944768,0.9944765,0.9944763,0.9944761,0.9944756,0.994475,0.9944745,0.9944738,0.994473,0.9944719,0.994471
801,1051.0,0.9937863,0.9937862,0.993786,0.9937855,0.993785,0.9937844,0.9937837,0.9937828,0.9937818,0.9937808,0.9937797
802,1052.0,0.9937863,0.9937862,0.993786,0.9937855,0.993785,0.9937844,0.9937837,0.9937828,0.9937818,0.9937808,0.9937797
803,1053.0,0.9927523,0.9927521,0.9927517,0.9927513,0.9927506,0.9927502,0.9927493,0.9927483,0.9927472,0.992746,0.9927447
804,1054.0,0.9918758,0.9918748,0.9918736,0.9918721,0.9918708,0.9918692,0.9918673,0.9918655,0.9918635,0.9918612,0.9918591
805,1055.0,0.9918758,0.9918748,0.9918736,0.9918721,0.9918708,0.9918692,0.9918673,0.9918655,0.9918635,0.9918612,0.9918591
806,1056.0,0.9908458,0.9908455,0.9908447,0.9908441,0.9908432,0.9908422,0.990841,0.9908397,0.9908383,0.9908367,0.9908349
807,1057.0,0.9908458,0.9908455,0.9908447,0.9908441,0.9908432,0.9908422,0.990841,0.9908397,0.9908383,0.9908367,0.9908349
808,1058.0,0.9899288,0.9899275,0.989926,0.9899244,0.9899226,0.9899206,0.9899184,0.989916,0.9899135,0.9899108,0.989908
809,1059.0,0.9890087,0.9890081,0.9890074,0.9890065,0.9890053,0.9890041,0.9890026,0.9890009,0.988999,0.988997,0.9889948
810,1060.0,0.9890087,0.9890081,0.9890074,0.9890065,0.9890053,0.9890041,0.9890026,0.9890009,0.988999,0.988997,0.9889948
811,1061.0,0.9884235,0.9884226,0.9884216,0.9884202,0.9884187,0.988417,0.9884151,0.9884129,0.9884105,0.9884079,0.9884051
812,1062.0,0.9884235,0.9884226,0.9884216,0.9884202,0.9884187,0.988417,0.9884151,0.9884129,0.9884105,0.9884079,0.9884051
813,1063.0,0.9874567,0.9874392,0.9874213,0.9874032,0.9873847,0.987366,0.9873468,0.9873274,0.9873077,0.9872875,0.9872672
814,1064.0,0.9870855,0.9870146,0.9869434,0.9868718,0.9867999,0.9867277,0.9866552,0.9865823,0.9865092,0.9864357,0.9863619
815,1065.0,0.9870855,0.9870146,0.9869434,0.9868718,0.9867999,0.9867277,0.9866552,0.9865823,0.9865092,0.9864357,0.9863619
816,1066.0,0.9877051,0.9877032,0.9877011,0.9876987,0.987696,0.987693,0.9876897,0.9876861,0.9876821,0.9876779,0.9876733
817,1067.0,0.9877051,0.9877032,0.9877011,0.9876987,0.987696,0.987693,0.9876897,0.9876861,0.9876821,0.9876779,0.9876733
818,1068.0,0.9872262,0.9871802,0.9871335,0.9870861,0.9870381,0.9869894,0.9869401,0.9868901,0.9868394,0.986788,0.9867361
819,1069.0,0.9885743,0.9884087,0.988242,0.9880741,0.9879051,0.9877349,0.9875637,0.9873912,0.9872177,0.9870431,0.9868672
820,1070.0,0.9885743,0.9884087,0.988242,0.9880741,0.9879051,0.9877349,0.9875637,0.9873912,0.9872177,0.9870431,0.9868672
821,1071.0,0.9894636,0.9893796,0.9892948,0.9892091,0.9891225,0.989035,0.9889467,0.9888576,0.9887675,0.9886765,0.9885848
822,1072.0,0.9894636,0.9893796,0.9892948,0.9892091,0.9891225,0.989035,0.9889467,0.9888576,0.9887675,0.9886765,0.9885848
823,1073.0,0.9903634,0.9902846,0.9902051,0.9901246,0.9900432,0.989961,0.9898777,0.9897937,0.9897087,0.9896228,0.989536
824,1074.0,0.9903634,0.9902846,0.9902051,0.9901246,0.9900432,0.989961,0.9898777,0.9897937,0.9897087,0.9896228,0.989536
825,1075.0,0.9914516,0.990722,0.9899946,0.9892696,0.9885468,0.9878263,0.9871081,0.986392,0.9856783,0.9849668,0.9842575
826,1076.0,0.9925066,0.9915924,0.9906818,0.9897748,0.9888715,0.9879718,0.9870757,0.9861831,0.9852941,0.9844087,0.9835268
827,1077.0,0.9925066,0.9915924,0.9906818,0.9897748,0.9888715,0.9879718,0.9870757,0.9861831,0.9852941,0.9844087,0.9835268
828,1078.0,0.9937326,0.9932839,0.9928356,0.9923881,0.9919412,0.9914949,0.9910493,0.9906042,0.9901597,0.989716,0.9892727
829,1079.0,0.9937326,0.9932839,0.9928356,0.9923881,0.9919412,0.9914949,0.9910493,0.9906042,0.9901597,0.989716,0.9892727
830,1080.0,0.994583,0.9934484,0.9923178,0.9911914,0.9900692,0.988951,0.9878369,0.9867268,0.9856208,0.9845188,0.9834208
831,1081.0,0.994583,0.9934484,0.9923178,0.9911914,0.9900692,0.988951,0.9878369,0.9867268,0.9856208,0.9845188,0.9834208
832,1082.0,0.9957848,0.9948869,0.9939907,0.9930961,0.9922028,0.9913112,0.9904211,0.9895325,0.9886454,0.9877598,0.9868757
833,1083.0,0.9966249,0.9950987,0.9935766,0.9920589,0.9905456,0.9890367,0.9875323,0.9860321,0.9845365,0.9830451,0.9815581
834,1084.0,0.9966249,0.9950987,0.9935766,0.9920589,0.9905456,0.9890367,0.9875323,0.9860321,0.9845365,0.9830451,0.9815581
835,1085.0,0.9970261,0.9945804,0.9921459,0.9897225,0.9873103,0.9849092,0.9825191,0.9801401,0.9777721,0.975415,0.9730689
836,1086.0,0.9970261,0.9945804,0.9921459,0.9897225,0.9873103,0.9849092,0.9825191,0.9801401,0.9777721,0.975415,0.9730689
837,1087.0,0.9978962,0.9966729,0.9954534,0.9942375,0.9930253,0.9918166,0.9906116,0.98941,0.988212,0.9870173,0.9858263
838,1088.0,0.9978962,0.9966729,0.9954534,0.9942375,0.9930253,0.9918166,0.9906116,0.98941,0.988212,0.9870173,0.9858263
839,1089.0,0.9986207,0.9966511,0.9946911,0.9927406,0.9907997,0.9888684,0.9869463,0.9850338,0.9831306,0.9812365,0.9793516
840,1090.0,0.9989427,0.9965967,0.994269,0.9919592,0.9896672,0.987393,0.9851359,0.9828962,0.9806735,0.9784676,0.9762786
841,1091.0,0.9989427,0.9965967,0.994269,0.9919592,0.9896672,0.987393,0.9851359,0.9828962,0.9806735,0.9784676,0.9762786
842,1092.0,0.9993099,0.9957923,0.9922947,0.9888169,0.9853593,0.9819216,0.9785041,0.9751067,0.9717295,0.9683725,0.9650356
843,1093.0,0.9993099,0.9957923,0.9922947,0.9888169,0.9853593,0.9819216,0.9785041,0.9751067,0.9717295,0.9683725,0.9650356
844,1094.0,0.9993785,0.9958615,0.9923707,0.9889058,0.9854667,0.9820532,0.978665,0.9753017,0.9719635,0.9686499,0.9653605
845,1095.0,0.9993785,0.9958615,0.9923707,0.9889058,0.9854667,0.9820532,0.978665,0.9753017,0.9719635,0.9686499,0.9653605
846,1096.0,0.9995923,0.9954504,0.991343,0.9872699,0.9832308,0.9792253,0.9752529,0.9713136,0.9674071,0.9635327,0.9596907
847,1097.0,0.9995923,0.9954504,0.991343,0.9872699,0.9832308,0.9792253,0.9752529,0.9713136,0.9674071,0.9635327,0.9596907
848,1098.0,0.9997784,0.9940939,0.9884686,0.9829021,0.9773936,0.9719424,0.966548,0.9612098,0.9559271,0.9506994,0.9455259
849,1099.0,0.9998444,0.9884611,0.9774664,0.9668413,0.9565674,0.9466274,0.9370048,0.9276843,0.9186508,0.9098904,0.9013899
850,1100.0,0.9998444,0.9884611,0.9774664,0.9668413,0.9565674,0.9466274,0.9370048,0.9276843,0.9186508,0.9098904,0.9013899
851,1101.0,0.9999071,0.988724,0.9779339,0.9675176,0.9574564,0.9477329,0.9383304,0.9292331,0.920426,0.911895,0.9036266
852,1102.0,0.9999071,0.988724,0.9779339,0.9675176,0.9574564,0.9477329,0.9383304,0.9292331,0.920426,0.911895,0.9036266
853,1103.0,0.999936,0.9864673,0.9735206,0.9610675,0.9490815,0.9375374,0.9264116,0.9156815,0.9053262,0.8953257,0.8856612
854,1104.0,0.999936,0.9864673,0.9735206,0.9610675,0.9490815,0.9375374,0.9264116,0.9156815,0.9053262,0.8953257,0.8856612
855,1105.0,0.9999557,0.9846122,0.9698898,0.9557565,0.9421816,0.9291359,0.9165921,0.9045238,0.8929066,0.8817171,0.8709331
856,1106.0,0.9999557,0.9846122,0.9698898,0.9557565,0.9421816,0.9291359,0.9165921,0.9045238,0.8929066,0.8817171,0.8709331
857,1107.0,0.9999379,0.9842394,0.9692218,0.9548476,0.9410814,0.9278897,0.9152409,0.903105,0.891454,0.880261,0.8695013
858,1108.0,0.9999379,0.9842394,0.9692218,0.9548476,0.9410814,0.9278897,0.9152409,0.903105,0.891454,0.880261,0.8695013
859,1109.0,0.9998236,0.9794797,0.9601156,0.9416734,0.924099,0.9073408,0.8913507,0.8760836,0.8614964,0.8475494,0.8342045
860,1110.0,0.9998834,0.96742,0.9385138,0.9126955,0.8895574,0.8687454,0.8499524,0.8329119,0.8173923,0.8031933,0.790141
861,1111.0,0.9998834,0.96742,0.9385138,0.9126955,0.8895574,0.8687454,0.8499524,0.8329119,0.8173923,0.8031933,0.790141
862,1112.0,0.9997272,0.9653368,0.9338661,0.9050235,0.8785467,0.8541993,0.8317695,0.8110659,0.7919167,0.7741675,0.7576793
863,1113.0,0.9997272,0.9653368,0.9338661,0.9050235,0.8785467,0.8541993,0.8317695,0.8110659,0.7919167,0.7741675,0.7576793
864,1114.0,0.9996375,0.9151027,0.8597812,0.82031,0.7896649,0.7641344,0.7417424,0.7214232,0.7025905,0.6849116,0.6681885
865,1115.0,0.9996375,0.9151027,0.8597812,0.82031,0.7896649,0.7641344,0.7417424,0.7214232,0.7025905,0.6849116,0.6681885
866,1116.0,0.9991716,0.842728,0.7387959,0.666068,0.6122063,0.5700455,0.5354014,0.5058086,0.4797932,0.4564549,0.4352267
867,1117.0,0.9991716,0.842728,0.7387959,0.666068,0.6122063,0.5700455,0.5354014,0.5058086,0.4797932,0.4564549,0.4352267
868,1118.0,0.9991934,0.8678303,0.7927948,0.7423264,0.7032682,0.6701151,0.640511,0.6134025,0.588276,0.5648469,0.5429301
869,1119.0,0.9991934,0.8678303,0.7927948,0.7423264,0.7032682,0.6701151,0.640511,0.6134025,0.588276,0.5648469,0.5429301
870,1120.0,0.9994854,0.8336134,0.7540398,0.6972907,0.6505253,0.6102237,0.574813,0.5432915,0.5149293,0.489173,0.4655969
871,1121.0,0.9994854,0.8336134,0.7540398,0.6972907,0.6505253,0.6102237,0.574813,0.5432915,0.5149293,0.489173,0.4655969
872,1122.0,0.9968536,0.7160051,0.6093231,0.5331199,0.4735387,0.4258149,0.3868304,0.3543652,0.3268229,0.3030525,0.2822201
873,1123.0,0.9974557,0.8690636,0.7813128,0.7185704,0.6713393,0.6338528,0.6026076,0.5754734,0.5511506,0.5288426,0.5080563
874,1124.0,0.9974557,0.8690636,0.7813128,0.7185704,0.6713393,0.6338528,0.6026076,0.5754734,0.5511506,0.5288426,0.5080563
875,1125.0,0.9982463,0.7523898,0.6463261,0.5762621,0.5209197,0.4746689,0.4351518,0.4009211,0.370932,0.344393,0.3206948
876,1126.0,0.9982463,0.7523898,0.6463261,0.5762621,0.5209197,0.4746689,0.4351518,0.4009211,0.370932,0.344393,0.3206948
877,1127.0,0.9973221,0.8014506,0.7096791,0.6432532,0.5885245,0.5418862,0.5015579,0.4663011,0.4351681,0.4074198,0.3824754
878,1128.0,0.9973221,0.8014506,0.7096791,0.6432532,0.5885245,0.5418862,0.5015579,0.4663011,0.4351681,0.4074198,0.3824754
879,1129.0,0.9979646,0.8052055,0.7108127,0.645074,0.591074,0.5441899,0.5027323,0.4657813,0.4326742,0.4028779,0.3759475
880,1130.0,0.9979646,0.8052055,0.7108127,0.645074,0.591074,0.5441899,0.5027323,0.4657813,0.4326742,0.4028779,0.3759475
881,1131.0,0.9985827,0.9408314,0.8925184,0.851434,0.8159108,0.7846901,0.756821,0.7315852,0.7084389,0.6869699,0.6668657
882,1132.0,0.9985827,0.9408314,0.8925184,0.851434,0.8159108,0.7846901,0.756821,0.7315852,0.7084389,0.6869699,0.6668657
883,1133.0,0.9974154,0.8173808,0.7187285,0.6486342,0.5918791,0.5434867,0.5013689,0.4643368,0.4315473,0.4023391,0.3761726
884,1134.0,0.9974154,0.8173808,0.7187285,0.6486342,0.5918791,0.5434867,0.5013689,0.4643368,0.4315473,0.4023391,0.3761726
885,1135.0,0.9972907,0.6151141,0.4968992,0.4267239,0.3770511,0.3385295,0.3072455,0.2811472,0.2589497,0.2397652,0.2229508
886,1136.0,0.9972907,0.6151141,0.4968992,0.4267239,0.3770511,0.3385295,0.3072455,0.2811472,0.2589497,0.2397652,0.2229508
887,1137.0,0.9983001,0.9454414,0.8997568,0.8597429,0.8242381,0.7923431,0.7633613,0.7367522,0.7120947,0.6890613,0.6673957
888,1138.0,0.9983001,0.9454414,0.8997568,0.8597429,0.8242381,0.7923431,0.7633613,0.7367522,0.7120947,0.6890613,0.6673957
889,1139.0,0.9990906,0.902061,0.8405182,0.7968733,0.7625974,0.7335356,0.7076442,0.683898,0.6617643,0.6409491,0.6212759
890,1140.0,0.9990906,0.902061,0.8405182,0.7968733,0.7625974,0.7335356,0.7076442,0.683898,0.6617643,0.6409491,0.6212759
891,1141.0,0.9990792,0.9046744,0.8380746,0.7886785,0.7500242,0.7181754,0.6907329,0.6662335,0.6437814,0.6228262,0.6030257
892,1142.0,0.9990792,0.9046744,0.8380746,0.7886785,0.7500242,0.7181754,0.6907329,0.6662335,0.6437814,0.6228262,0.6030257
893,1143.0,0.9984357,0.9380745,0.8858101,0.8402695,0.8003199,0.765026,0.7336153,0.705451,0.6800067,0.6568485,0.6356179
894,1144.0,0.9984357,0.9380745,0.8858101,0.8402695,0.8003199,0.765026,0.7336153,0.705451,0.6800067,0.6568485,0.6356179
895,1145.0,0.998878,0.814727,0.7237408,0.6647139,0.6182158,0.5779331,0.5416774,0.5085694,0.4781557,0.4501346,0.4242665
896,1146.0,0.998878,0.814727,0.7237408,0.6647139,0.6182158,0.5779331,0.5416774,0.5085694,0.4781557,0.4501346,0.4242665
897,1147.0,0.9984377,0.8247296,0.728053,0.6605864,0.6071172,0.5621919,0.5234102,0.4894262,0.4593299,0.432441,0.408227
898,1148.0,0.9984377,0.8247296,0.728053,0.6605864,0.6071172,0.5621919,0.5234102,0.4894262,0.4593299,0.432441,0.408227
899,1149.0,0.9977582,0.8516425,0.7901642,0.7412844,0.6992584,0.6626576,0.6305176,0.602066,0.5766746,0.5538328,0.5331243
900,1150.0,0.9977582,0.8516425,0.7901642,0.7412844,0.6992584,0.6626576,0.6305176,0.602066,0.5766746,0.5538328,0.5331243
901,1151.0,0.9971979,0.899007,0.845512,0.8077309,0.7761865,0.7477317,0.721272,0.6963809,0.6728523,0.6505567,0.6293946
902,1152.0,0.9971979,0.899007,0.845512,0.8077309,0.7761865,0.7477317,0.721272,0.6963809,0.6728523,0.6505567,0.6293946
903,1153.0,0.994307,0.8771278,0.8090642,0.7634981,0.7286133,0.699154,0.6727664,0.6483788,0.6254846,0.6038287,0.5832666
904,1154.0,0.994307,0.8771278,0.8090642,0.7634981,0.7286133,0.699154,0.6727664,0.6483788,0.6254846,0.6038287,0.5832666
905,1155.0,0.9946492,0.9060138,0.8476531,0.80531,0.7717161,0.7431497,0.7176898,0.6943309,0.6725324,0.6519922,0.6325297
906,1156.0,0.9946492,0.9060138,0.8476531,0.80531,0.7717161,0.7431497,0.7176898,0.6943309,0.6725324,0.6519922,0.6325297
907,1157.0,0.9956537,0.9436034,0.9008018,0.8651355,0.8349872,0.8091173,0.7865769,0.7666373,0.7487395,0.7324541,0.7174509
908,1158.0,0.9956537,0.9436034,0.9008018,0.8651355,0.8349872,0.8091173,0.7865769,0.7666373,0.7487395,0.7324541,0.7174509
909,1159.0,0.9977615,0.974451,0.9523631,0.9314157,0.9115317,0.8926396,0.8746728,0.8575697,0.8412722,0.8257269,0.8108839
910,1160.0,0.9977615,0.974451,0.9523631,0.9314157,0.9115317,0.8926396,0.8746728,0.8575697,0.8412722,0.8257269,0.8108839
911,1161.0,0.9955162,0.969174,0.9444042,0.9210953,0.8991435,0.8784522,0.8589324,0.8405008,0.8230802,0.8065996,0.7909922
912,1162.0,0.9955162,0.969174,0.9444042,0.9210953,0.8991435,0.8784522,0.8589324,0.8405008,0.8230802,0.8065996,0.7909922
913,1163.0,0.9946706,0.9772062,0.9609295,0.9457349,0.9315261,0.9182158,0.9057245,0.8939798,0.8829159,0.8724727,0.862596
914,1164.0,0.9946706,0.9772062,0.9609295,0.9457349,0.9315261,0.9182158,0.9057245,0.8939798,0.8829159,0.8724727,0.862596
915,1165.0,0.9959799,0.9756584,0.956552,0.93857,0.9216281,0.9056489,0.8905608,0.8762974,0.8627974,0.8500044,0.837866
916,1166.0,0.9959799,0.9756584,0.956552,0.93857,0.9216281,0.9056489,0.8905608,0.8762974,0.8627974,0.8500044,0.837866
917,1167.0,0.9969403,0.9837134,0.9711282,0.9591385,0.9477012,0.9367762,0.926327,0.9163199,0.9067231,0.8975076,0.8886467
918,1168.0,0.9969403,0.9837134,0.9711282,0.9591385,0.9477012,0.9367762,0.926327,0.9163199,0.9067231,0.8975076,0.8886467
919,1169.0,0.9965009,0.986171,0.9761472,0.9664181,0.9569723,0.9477992,0.9388884,0.9302302,0.9218149,0.9136333,0.9056766
920,1170.0,0.9965009,0.986171,0.9761472,0.9664181,0.9569723,0.9477992,0.9388884,0.9302302,0.9218149,0.9136333,0.9056766
921,1171.0,0.997383,0.9876757,0.9783551,0.9693986,0.9607844,0.9524922,0.9445035,0.9367998,0.9293646,0.9221823,0.9152377
922,1172.0,0.997383,0.9876757,0.9783551,0.9693986,0.9607844,0.9524922,0.9445035,0.9367998,0.9293646,0.9221823,0.9152377
923,1173.0,0.997496,0.9771114,0.9577986,0.939491,0.9221264,0.9056461,0.8899951,0.875122,0.8609784,0.847519,0.8347018
924,1174.0,0.997496,0.9771114,0.9577986,0.939491,0.9221264,0.9056461,0.8899951,0.875122,0.8609784,0.847519,0.8347018
925,1175.0,0.9983323,0.9944314,0.990548,0.9866817,0.9828328,0.9790015,0.9751877,0.9713916,0.9676132,0.9638524,0.9601095
926,1176.0,0.9983323,0.9944314,0.990548,0.9866817,0.9828328,0.9790015,0.9751877,0.9713916,0.9676132,0.9638524,0.9601095
927,1177.0,0.998648,0.9842664,0.970605,0.9576185,0.9452652,0.9335052,0.9223018,0.9116203,0.9014282,0.891695,0.8823923
928,1178.0,0.998648,0.9842664,0.970605,0.9576185,0.9452652,0.9335052,0.9223018,0.9116203,0.9014282,0.891695,0.8823923
929,1179.0,0.9988486,0.9919345,0.9852729,0.9788509,0.9726568,0.9666789,0.9609065,0.9553294,0.9499374,0.9447215,0.9396726
930,1180.0,0.9988486,0.9919345,0.9852729,0.9788509,0.9726568,0.9666789,0.9609065,0.9553294,0.9499374,0.9447215,0.9396726
931,1181.0,0.9989166,0.9754847,0.9538954,0.9339677,0.9155396,0.8984647,0.882611,0.8678606,0.8541061,0.841252,0.8292112
932,1182.0,0.9989166,0.9754847,0.9538954,0.9339677,0.9155396,0.8984647,0.882611,0.8678606,0.8541061,0.841252,0.8292112
933,1183.0,0.9993207,0.9885056,0.9781941,0.9683539,0.9589548,0.9499688,0.9413694,0.9331317,0.9252328,0.9176509,0.9103659
934,1184.0,0.9993207,0.9885056,0.9781941,0.9683539,0.9589548,0.9499688,0.9413694,0.9331317,0.9252328,0.9176509,0.9103659
935,1185.0,0.9992644,0.9925124,0.9858512,0.9792798,0.9727967,0.9664009,0.960091,0.9538661,0.9477245,0.9416655,0.9356878
936,1186.0,0.9992644,0.9925124,0.9858512,0.9792798,0.9727967,0.9664009,0.960091,0.9538661,0.9477245,0.9416655,0.9356878
937,1187.0,0.9981759,0.9749523,0.9546138,0.9366608,0.9206833,0.9063432,0.8933633,0.8815154,0.8706115,0.8604974,0.8510455
938,1188.0,0.9981759,0.9749523,0.9546138,0.9366608,0.9206833,0.9063432,0.8933633,0.8815154,0.8706115,0.8604974,0.8510455
939,1189.0,0.9981759,0.9749523,0.9546138,0.9366608,0.9206833,0.9063432,0.8933633,0.8815154,0.8706115,0.8604974,0.8510455
940,1190.0,0.999387,0.9885141,0.9782282,0.968485,0.9592434,0.950466,0.9421176,0.934166,0.9265816,0.9193369,0.9124064
941,1191.0,0.999387,0.9885141,0.9782282,0.968485,0.9592434,0.950466,0.9421176,0.934166,0.9265816,0.9193369,0.9124064
942,1192.0,0.9991807,0.995568,0.991984,0.9884279,0.9849,0.9813997,0.9779266,0.9744806,0.9710612,0.9676683,0.9643017
943,1193.0,0.9991807,0.995568,0.991984,0.9884279,0.9849,0.9813997,0.9779266,0.9744806,0.9710612,0.9676683,0.9643017
944,1194.0,0.9995643,0.9906724,0.9821907,0.9740937,0.9663574,0.9589589,0.9518775,0.9450935,0.938588,0.9323441,0.9263454
945,1195.0,0.9995643,0.9906724,0.9821907,0.9740937,0.9663574,0.9589589,0.9518775,0.9450935,0.938588,0.9323441,0.9263454
946,1196.0,0.9997597,0.9936516,0.9876153,0.9816498,0.9757538,0.9699267,0.9641672,0.9584748,0.9528481,0.9472864,0.9417889
947,1197.0,0.9997597,0.9936516,0.9876153,0.9816498,0.9757538,0.9699267,0.9641672,0.9584748,0.9528481,0.9472864,0.9417889
948,1198.0,0.9997315,0.9887571,0.978192,0.9680169,0.9582137,0.9487647,0.939653,0.930863,0.9223793,0.9141876,0.906274
949,1199.0,0.9997315,0.9887571,0.978192,0.9680169,0.9582137,0.9487647,0.939653,0.930863,0.9223793,0.9141876,0.906274
950,1200.0,0.9996192,0.9875361,0.9761089,0.9652911,0.955039,0.9453127,0.9360747,0.9272909,0.9189286,0.9109585,0.903353
